Артикул	Наименование (Русский)	Старая цена	Цена	На складе	Скрытый	Каталог куда загружать	Каталог куда загружать-2	Продано	Можно купить	Гарантия
42647	Ноутбук Asus R513CL-SX188H 15.6 HD Slim | Intel Core i3 | 4Gb | 500Gb | nVidia GeForce GT710M, 1Gb | Windows8 I Black	0	0	0	1	539		0	0	12	
42664	Ноутбук ASUS R751LB (R751LB-TY040H) Intel Core i5 4200U(1.6-2.6), 4096Mb, 750Gb, DVDRW, 17.3HD+ , GF740 2Gb	0	0	0	0	539		0	0	12	
40696	Ноутбук Asus S56CB-XX039H 15.6 | Intel Core i5-3317U | 4Gb | 750Gb+SSD 24Gb | GF GT740M 2Gb | Win 8 | Black | Сумка+мышь |	0	0	0	1	539		0	0	12	
41896	Ноутбук Asus S56CB-XX119H 15.6 | Intel Core i3-3217U | 4Gb | 500Gb+SSD 24Gb | GeForce GT740M 2Gb | Win 8 | Silver	0	0	0	0	539		0	0	12	
36445	Ноутбук Asus U24E-PX121V 11.6 Intel Core i3 2.3Ghz, 4096Mb, 750Gb, Intel GMA HD 256Mb,1.8 кг	0	0	0	1	539		0	0	12	
33112	Ноутбук Asus U30JC 13.3 HD/ Core i5 480M/ 3072Mb/ 320Gb/ GF 310M U30JC-480M-S3CRAP	0	0	0	1	539		0	0	12	
35068	Ноутбук Asus U31F 13.3HD/ Core i3 370M/3072Mb/ 500Gb/ Silver/U31F-370M-N3DNAN	0	0	0	1	539		0	0	12	
32921	Ноутбук Asus U33Jc 13.3HD/ Core i3 380M/3072Mb/ 500Gb/ GF G310M U33Jc-380M-N3DRAP	0	0	0	1	539		0	0	12	
37051	Ноутбук Asus U36SD 13 / i5-2430M 2.4Ghz/ 4Gb/ 500Gb/ GT520M 1Gb/ WiFi /BT/ камера/ Win7HP/ 1.6кг/ мышь U36SD-RX283V	0	0	0	1	539		0	0	12	
35342	Ноутбук Asus U36SD 13.3  U36SD-RX053R	0	0	0	1	539		0	0	12	
35740	Ноутбук ASUS U41SV-WX028R 14 HD_G/ Core i3 2310M(2.1Ghz)/ 4096Mb/ 500Gb/ GF GT540M_1024Mb/ WiFi, BT, WEB-Cam/ W7HB, 2.0kg, Black (2310M-S4DRAP)	0	0	0	1	539		0	0	12	
37000	Ноутбук Asus U46SV-WX062V 14 Core i5-2430M/ 4Gb/ 640Gb/ GeForce GT540M/ BT/Win7HP/ сумка/ мышь/ батарея до 10 час.	0	0	0	1	539		0	0	12	
30698	Ноутбук Asus UL20A 12.1 WXGA HD/Intel Core 2Duo SU7300/i45GS/3072Mb DDR2/320Gb SATA/GMA X4500MHD	0	0	0	1	539		0	0	12	
32636	Ноутбук Asus UL20FT 12 HD/ i3-330UM/ 3Gb/320Gb/ BT/WiFi/сумка+мышь/ 1.5кг UL20FTb-330UNEGNAW	0	0	0	1	539		0	0	12	
33104	Ноутбук Asus UL20FT 12.1 WXGA HD/ Dual-Core U3400/ 3072Mb/ 500Gb/ GMA X4500MHD UL20FT-U3400- N3DRAP	0	0	0	1	539		0	0	12	
40914	Ноутбук Asus VivoBook S400CA 14 сенсорный | i3-3217U | 4Gb |  500Gb+SSD 24Gb | Win8 | Сумка, Мышь | S400CA-CA004H	0	0	0	1	539		0	0	12	
39798	Ноутбук Asus VivoBook S400CA 14 сенсорный | i5-3317U | 6Gb |  500Gb + SSD 24Gb | Win8 | Black | S400CA-CA035H	0	0	0	1	539		0	0	12	
40987	Ноутбук Asus VivoBook S550CM 15.6 сенсорный | Core i7-3517U | 4Gb | 1000Gb+24Gb SSD | GT635 2Gb | Win 8 | S550CM-CJ005H	0	0	0	1	539		0	0	12	
41771	Ноутбук Asus X200CA-KX002 11.6 | Intel Celeron 1007U | 2Gb | 320Gb | White	0	0	0	1	538	539	0	0	12	
41786	Ноутбук Asus X200CA-KX003 11.6 | Intel Celeron 1007U | 2Gb | 320Gb | Black	0	0	0	1	538	539	0	0	12	
41689	Ноутбук Asus X200CA-KX006 11.6 | Pentium 2117U | 4Gb | 500Gb | White	0	0	0	1	539		0	0	12	
38456	Ноутбук Asus X301A-RX060D 13.3 HD /Pentium B970 /4Gb/ 500Gb / Intel HD 2000/ DOS/ Dark Blue	0	0	0	1	539		0	0	12	
40388	Ноутбук Asus X301A-RX251D 13.3 | Pentium 2020M 2.4Ghz | 4Gb | 500Gb | без DVD | DOS | White	0	0	0	1	539		0	0	12	
38524	Ноутбук Asus X401A-WX264D 14 | Intel Dual Core B820 | 4Gb | 500Gb | White	0	0	0	1	539		0	0	12	
39136	Ноутбук Asus X401A-WX306D 14 | Intel Celeron B830 | 2Gb | 320Gb | Green	0	0	0	1	539		0	0	12	
38814	Ноутбук Asus X401A-WX308D 14 | Intel Dual Core B830 | 2Gb | 320Gb | Pink	0	0	0	1	539		0	0	12	
39603	Ноутбук Asus X401A-WX309D 14 | Intel Dual Core B980 | 4Gb | 500Gb | Pink	0	0	0	1	539		0	0	12	
39684	Ноутбук Asus X401A-WX412D 14 | Intel Dual Core B830 | 4Gb | 500Gb | Pink	0	0	0	1	539		0	0	12	
40869	Ноутбук Asus X401A-WX527D 14 | Intel Celeron 1000M | 2Gb | 320Gb | без DVD |  Green	0	0	0	1	539		0	0	12	
40786	Ноутбук Asus X401A-WX529D 14 | Intel Celeron 1000M | 2Gb | 320Gb | без DVD |  Pink	0	0	0	1	539		0	0	12	
39137	Ноутбук Asus X401U-WX052D 14 | AMD Dual-Core C-60 | 2Gb | 320Gb | White	0	0	0	1	539		0	0	12	
40870	Ноутбук Asus X402CA-WX090D 14 | Intel Celeron 1007U | 4Gb | 500Gb | без DVD | White	0	0	0	0	539		0	0	12	
35981	Ноутбук Asus X44H-VX091D 14 / Intel DualCore B800/ 2Gb/ 320Gb/ DVDRW/ WiFi/BT	0	0	0	1	539		0	0	12	
40629	Ноутбук Asus X501A-XX113R 15.6 | Pentium B970 2.3Ghz | 2Gb | 320Gb | Win 7HB	0	0	0	1	539		0	0	12	
39604	Ноутбук Asus X501A-XX242D 15.6 | Intel Pentium DualCore B980 | 4Gb | 500Gb	0	0	0	1	539		0	0	12	
39605	Ноутбук Asus X501U-XX023R 15.6 | AMD Dual-Core C60 | 2Gb | 320Gb | Windows 7	0	0	0	1	539		0	0	12	
38991	Ноутбук Asus X501U-XX048D 15.6 | AMD Dual-Core E-450 | 2Gb | 320Gb | Black	0	0	0	1	539		0	0	12	
38914	Ноутбук Asus X501U-XX056D 15.6 | AMD Dual-Core E2-1800 | 4Gb | 500Gb | Темно-Синий	0	0	0	1	539		0	0	12	
39606	Ноутбук Asus X501U-XX058D 15.6 | AMD Dual-Core E2-1800 | 4Gb | 500Gb | White	0	0	0	1	539		0	0	12	
40777	Ноутбук Asus X502CA-XX005D 15.6 | Intel Celeron 847 | 2Gb | 320Gb | без DVD | Темно-Синий	0	0	0	1	539	1149	0	0	12	
40304	Ноутбук Asus X502CA-XX007D 15.6 | Pentium 987 | 4Gb | 500Gb | Темно-Синий	0	0	0	1	539		0	0	12	
44784	Ноутбук ASUS X510UF (X510UF-BQ010) 15.6, FullHD (1920 х 1080), Anti-Glare, IPS, Intel Core i5 8250U	0	0	0	0	539		0	0	12	
32184	Ноутбук Asus X52F 15,6HD DualCore P6100/ 3Gb/320Gb/ DVDRW/ WiFi/ BT/ Camera/ CR/ DOS/ 2,6кг X52F-P610SEGDAW	0	0	0	1	539		0	0	12	
35423	Ноутбук Asus X52Jt 15,6 i3-370M 2.4GHz/ 2Gb/ 500Gb/ 1Gb HD6370M/ DVDRW/ WiFi/ BT/камера/ 2.6кг X52Jt-370M-S2DDAN	0	0	0	1	539		0	0	12	
32170	Ноутбук Asus X52Jt 15,6 i3-370M 2.4GHz/ 4Gb/ 500Gb/ 1Gb HD6370M/ DVDRW//WiFi/ BT/камера/2.6кг X52Jt-370M-S4DDAN	0	0	0	1	539		0	0	12	
33101	Ноутбук Asus X52N 15,6 WXGA HD AMD V140/ 2048Mb/ 320Gb/ ATI Rad HD4200 X52N-V140S2CDWW	0	0	0	1	539		0	0	12	
44286	Ноутбук ASUS X541UV (X541UV-GQ485) 15.6, HD (1366 х 768), Intel Core i5 7200U (2.5-3.1 ГГц), 8 ГБ,	0	0	0	0	539		0	0	12	
37514	Ноутбук Asus X54C-SO083D 15.6 Celeron B815 /2Gb/ 320Gb/ Intel HD Graphics 2000/ DVD SuperMulti/ Wi-Fi/ BT/ Wcam/ DOS/ 2.6 кг Black	0	0	0	1	539		0	0	12	
38243	Ноутбук Asus X54C-SX037D 15.6 | Pentium B960 | 4096Mb | 500Gb	0	0	0	1	539	1149	0	0	12	
37541	Ноутбук Asus X54C-SX047D 15.6 Pentium B960 2.2Ghz /2Gb/ 320Gb/ Intel HD/ DVDRW/ WiFi/ BT/ 2.6 кг	0	0	0	1	539		0	0	12	
38191	Ноутбук Asus X54C-SX048D 15.6 | Intel Celeron B815 | 2Gb | 320Gb | DOS | 2.6 кг | Black	0	0	0	1	539		0	0	12	
38351	Ноутбук Asus X54C-SX051D 15.6 | Pentium B960 | 2048Mb | 500Gb | Black	0	0	0	1	539	1149	0	0	12	
38329	Ноутбук Asus X54C-SX503D 15.6 | Pentium B970 | 4Gb | 500Gb | Black	0	0	0	1	539	1149	0	0	12	
38218	Ноутбук Asus X54C-SX514D 15.6 | Intel Dual Core B820 | 2Gb | 320Gb |  Black	0	0	0	1	539	1149	0	0	12	
38306	Ноутбук Asus X54C-SX514O 15.6 | Intel Dual Core B820 | 2Gb | 320Gb | W7St	0	0	0	1	539		0	0	12	
37569	Ноутбук Asus X54H 15.6 Celeron DualCore B800 | 2Gb | 320Gb | X54H-SX091D	0	0	0	1	539		0	0	12	
36117	Ноутбук Asus X54H 15.6 Intel Celeron Dual Core B800 1.5GHz/ 2Gb/ 500Gb/ HD2000 1Gb/ DVDRW/ WiFi/ BT/ камера/ X54H-SX248D	0	0	0	1	539		0	0	12	
37410	Ноутбук Asus X54H 15.6 Intel Celeron Dual Core B815 1.6GHz/ 2G/ 320Gb/ HD2000 1Gb/ DVDRW/ WiFi/ BT/ камера/ X54H-	0	0	0	1	539		0	0	12	
37675	Ноутбук Asus X54HR 15.6 Pentium B960 2.2GHz/ 4Gb/ 500Gb/ HD7470 1Gb/ Dos/ Black SX071D	0	0	0	1	539		0	0	12	
38242	Ноутбук Asus X54HR-SX290D 15.6 Pentium B970 | 4Gb |  500Gb | HD 7470	0	0	0	1	539	1149	0	0	12	
36128	Ноутбук Asus X54HY 15.6 Pentium B940 2GHz/ 4G/ 500Gb/ HD6470 1Gb/ DVDRW/ WiFi/ BT/ камера/ X54HY-SX015D/m2g	0	0	0	1	539		0	0	12	
35417	Ноутбук Asus X54HY 15.6 Pentium B940/ 2G/ 500Gb/ HD6470 1Gb/  X54HY-SX015D	0	0	0	1	539		0	0	12	
35244	Ноутбук Asus X54L 15.6 Pentium B940 2.0Ghz/ 4Gb/ 500Gb/ DVD-RW/ Intel GMA HD/ WiFi/ BT/ WCam/ X54L-B940-S4DNAN	0	0	0	1	539		0	0	12	
35856	Ноутбук Asus X54L 15.6 Pentium B940 2.0Ghz/ 4Gb/ 500Gb/ DVDRW/ / WiFi/ BT/ WCam/ USB x 3/DOS/X54L-SX007D	0	0	0	1	539		0	0	12	
42394	Ноутбук Asus X550CA-XX071D 15.6 HD | Intel Pentium 2117U | 4Gb | 500Gb | Dark Gray	0	0	0	0	539		0	0	12	
41532	Ноутбук Asus X550CC-XX030D 15.6 HD | Intel Pentium 2117U | 4Gb | 500Gb | nVidia GeForce GT720M, 2Gb | Dark Grey	0	0	0	0	539		0	0	12	
41677	Ноутбук Asus X550CC-XX127D 15.6 HD Slim | Intel Core i3-3217U | 4Gb | 750Gb | nVidia GeForce GT720M, 2Gb | Silver	0	0	0	0	539		0	0	12	
41901	Ноутбук Asus X550CC-XX821D 15.6 | Intel Core i3-2377M | 4Gb | 750Gb  | GeForce GT720M 2Gb | Dark Gray	0	0	0	0	539		0	0	12	
42583	Ноутбук ASUS X550LA-XX009D 15.6'/(1366x768)HD LED/i3-4010U/1.7 GHz/mem4 Gb/HDD500 Gb/DVD-SMulti DL/Intel HD4400	0	0	0	1	539		0	0	12	
42584	Ноутбук ASUS X550LA-XX010D 15.6'/(1366x768)HD LED/i5-4200U/1.6 GHz(2.6 GHz turbo)/mem4 Gb/HDD500 Gb/DVD-SMulti DL/Intel HD4400	0	0	0	1	539		0	0	12	
42043	Ноутбук Asus X550LA-XX011D 15.6 HD | Intel Core i7-4500U | 6Gb | 750Gb | Dark Gray	0	0	0	0	539		0	0	12	
42144	Ноутбук Asus X550LB-XX010D 15.6 HD | Intel Core i5-4200U | 4Gb | 500Gb | GeForce GT740M, 2Gb | Dark Gray	0	0	0	0	539		0	0	12	
41653	Ноутбук Asus X550LB-XX011D 15.6 HD | Intel Core i7-4500U | 6Gb | 750Gb | GeForce GT740M, 2Gb | Dark Gray	0	0	0	1	539		0	0	12	
42585	Ноутбук ASUS X550LC-XX105D 15.6'/(1366x768)HD LED/i5-4200U/1.6 GHz(2.6 GHz turbo)/mem4 Gb/HDD500 Gb/DVD-SMulti DL/GT720M 2GB	0	0	0	1	539		0	0	12	
42586	Ноутбук ASUS X550LC-XX146D 15.6'/(1366x768)HD LED/i7-4500U/1.8 GHz(3.0 GHz turbo)/mem6 Gb/HDD750 Gb/DVD-SMulti DL/GT720M 2GB	0	0	0	1	539		0	0	12	
42431	Ноутбук Asus X550LD-XO033D 15.6 HD | Intel Core i5-4200U | 4Gb | 750Gb | GeForce GT820M, 2Gb | Dark Gray	0	0	0	0	539		0	0	12	
42587	Ноутбук ASUS X550VB-XX010D 15.6'/(1366x768)HD LED/i5-3230M/2.6 GHz(3.2GHz turbo)/mem4 Gb/HDD750GB/DVD-SMulti DL/GT740M 2GB/Lan+/Wi-Fi bgn/BT4.0/DOS/2.3kg/1*USB3.0+1*USB2.0/HDMI+/4cell2950/web-camHD/Dark Gray	0	0	0	1	539		0	0	12	
41372	Ноутбук Asus X550VB-XX019D 15.6 HD | Intel Core i3-3110M | 4Gb | 750Gb | nVidia GeForce GT740M, 2Gb | Silver	0	0	0	1	539		0	0	12	
42588	Ноутбук ASUS X550VC-XX063D 15.6'/(1366x768)HD LED/i3-3110M/2.4 GHz/mem4 Gb/HDD500 Gb/DVD-SMulti DL/GT720M 2GB	0	0	0	1	539		0	0	12	
42362	Ноутбук Asus X552EA-SX005D 15.6 HD | AMD E1-2100 | 2Gb | 320Gb | Black	0	0	0	0	539		0	0	12	
42557	Ноутбук Asus X552VL-XX055D 15.6' HD | i3-3110M 2.4GHz | 4Gb | 500Gb | DVDRW | GT710M 1GB	0	0	0	1	539		0	0	12	
38655	Ноутбук Asus X55A-SX050D 15.6 | Pentium B970 | 4Gb | 500Gb | Black	0	0	0	1	539		0	0	12	
38898	Ноутбук Asus X55A-SX056D 15.6 | Celeron B820 | 2Gb | 320Gb | Black	0	0	0	1	539		0	0	12	
40913	Ноутбук Asus X55A-SX101D 15.6 | Pentium B980 2.4GHz | 2Gb | 500Gb | DVDRW | Black	0	0	0	1	539		0	0	12	
39634	Ноутбук Asus X55A-SX116D 15.6 | Intel B830 | 2Gb | 500Gb	0	0	0	1	539	1149	0	0	12	
40407	Ноутбук Asus X55A-SX116H 15.6 | Celeron B830 | 2Gb | 500Gb | DVDRW | Win 8	0	0	0	1	539		0	0	12	
40306	Ноутбук Asus X55A-SX195D 15.6 | Pentium 2020M | 4Gb | 500Gb | Black	0	0	0	1	539		0	0	12	
40916	Ноутбук Asus X55A-SX196H 15.6 | Celeron 1000M 1.8Ghz | 2Gb | 500Gb | DVDRW | Intel HD I Win 8 | Black	0	0	0	1	539		0	0	12	
40778	Ноутбук Asus X55A-SX208D 15.6 | Intel Celeron 1000M | 2Gb | 320Gb | Black	0	0	0	1	539		0	0	12	
38573	Ноутбук Asus X55U-SX015D 15.6 | AMD Dual Core C60 | 2G | 320Gb | Black	0	0	0	1	539	1149	0	0	12	
38833	Ноутбук Asus X55VD-SX003H 15.5 | Intel Pentium B970 | 4Gb | 500Gb | Nvidia GT610M 1Gb | Win 8 | Dark Blue	0	0	0	1	539		0	0	12	
33466	Ноутбук Asus X5MJ-SX150D 15.6 HD /Intel Core i3 330M /4Gb /320Gb/ DVDRW/ GT335M/	0	0	0	1	539		0	0	12	
44774	Ноутбук ASUS X705MB (X705MB-GC001) 17.3, FullHD (1920 х 1080), Anti-Glare, IPS, Intel Pentium N5000	0	0	0	0	539		0	0	12	
41861	Ноутбук Asus X750JB-TY004D 17.3 HD+ | Intel Core i7-4700HQ | 6Gb | 1Tb | nVidia GeForce GT740M 2Gb | Grey	0	0	0	0	539		0	0	12	
42793	Ноутбук ASUS X751MA-TY120D 17.3 HD+ Intel N3530/4/1000/DVD/Intel HD/WiFi/BT/DOS/Black	0	0	0	0	539		0	0	12	
43104	Ноутбук ASUS X751SA-TY001D 17.3HD+/Intel Pen N3700/4/1000/DVD/Intel HD/DOS/Black	0	0	0	0	539		0	0	12	
44141	Ноутбук ASUS X751SV (X751SV-TY002D) 17.3, HD+ (1600 x 900), TN+film, Intel Pentium N3710	0	0	0	0	539		0	0	12	
42559	Ноутбук Asus X75A-TY117D 17' HD+ | Pentium 2020M 2.4GHz | 4Gb | 500GB | DVDRW	0	0	0	1	539		0	0	12	
41688	Ноутбук Asus X75A-TY164D 17.3 HD+ | Intel Pentium 2020M | 4Gb | 750Gb | Dark Blue	0	0	0	1	539		0	0	12	
42291	Ноутбук Asus X75VB-TY006D 17.3 HD+ | Intel Core i3-3120M | 4Gb | 750Gb | nVidia GF GT740M 2Gb | Dark Blue	0	0	0	0	539		0	0	12	
41457	Ноутбук Asus X75VB-TY007D 17.3 HD+ | Intel Pentium 2020M | 4Gb | 750Gb | GeForce GT740M, 2Gb | White	0	0	0	0	539		0	0	12	
42133	Ноутбук Asus X75VB-TY008D 17.3 HD+ | Intel Core i3-3120M | 4Gb | 750Gb | GeForce GT740M, 2Gb | White	0	0	0	0	539		0	0	12	
42118	Ноутбук Asus X75VC-TY013D 17.3 HD+ | Intel Pentium 2020M | 4Gb | 500Gb | GeForce GT720M, 2Gb | Black	0	0	0	0	539		0	0	12	
42387	Ноутбук Asus X75VC-TY014D 17.3 HD+ | Intel Pentium 2020M | 4Gb | 500Gb | GeForce GT720M, 2Gb | White	0	0	0	0	539		0	0	12	
42101	Ноутбук Asus X75VC-TY021D 17.3 HD+ | Intel Core i3-3120M | 4Gb | 500Gb | GeForce GT720M, 2Gb | Black	0	0	0	0	539		0	0	12	
40211	Ноутбук Asus ZenBook U500VZ-CN014H 15.6 Full HD | Core i7-3612QM | 6Gb | 500Gb+SSD 128Gb | GeForce GT 650M 2Gb | Win 8 | Silver	0	0	0	1	539		0	0	12	
34933	Ноутбук Dell Alienware M11x 11.6  Core2Duo SU7300/ 4Gb/ 500Gb/ 1024Mb GT335M/  Win7HP / Black	0	0	0	1	539		0	0	12	
38936	Ноутбук Dell Alienware M17x 17.3 3D W FullHD | Core i7-3610QM | 8Gb | 1Tb | Radeon 7970M 2Gb | Black | W7HP | Ali17i7081TBDDW-B	0	0	0	1	539	1149	0	0	12	
38935	Ноутбук Dell Alienware M17x 17.3 3D W FullHD | i7-3610QM | 16Gb | 2Tb | GTX 675M 2Gb | Red | W7HP | Ali17i7162TBDDW-R	0	0	0	1	539	1149	0	0	12	
41717	Ноутбук Dell Alienware M18x 18.4 FullHD | Core i7-3630QM | 8Gb | 750Gb | nVidia GF GTX 680M, 2Gb | Blu-Ray | Win 7HP | Black | 210-40058	0	0	0	1	539		0	0	12	
41070	Ноутбук Dell Alienware M18x 18.4 FullHD | Intel Core i7-4800QM | 16Gb | 1.5Tb + SSD 64Gb | Nvidia GTX 770M 3Gb | Blu-Ray | Win8 | 210-AAOW1	0	0	0	1	539		0	0	12	
38934	Ноутбук Dell Alienware M18x 18.4 W FullHD | Core i7-3610QM | 16Gb | 2Tb | GTX 675M 2Gb |  Black | W7HP | Ali18i7162TBDDW-B	0	0	0	1	539		0	0	12	
44455	Ноутбук DELL INSPIRION 15RSE 7520 (DV9P2X1)	0	0	0	1	539		0	0	12	
32147	Ноутбук Dell Inspiron 1120 11.6 HD Led / AMD neo (K125)-1.7/2Gb / 250Gb/ ATI RS880M/  Lotus Pink / Win7	0	0	0	1	539		0	0	12	
45124	Ноутбук Dell Inspiron 15 3576, service tag FMHS4P2	0	0	0	1	539		0	0	12	
44694	Ноутбук Dell Inspiron 15 7567, service tag 9WGVK22	0	0	0	1	539		0	0	12	
21633	Ноутбук Dell Inspiron 1501 15.4 WXGA TL-50 (1.6) 1Gb 120Gb X1550 DVD RW WiFi DOS 2.8 кг I151TL50L1ADWW	0	0	0	1	539	1149	0	0	12	
29550	Ноутбук Dell Inspiron 1545 15,6 HD Cherry Red T4400 (2.2) 2Gb/ 250Gb/DVDRW/ HD4330/ WiFi/ Cam/ Reader/ DOS/	0	0	0	1	539		0	0	12	
27932	Ноутбук Dell Inspiron 1545 15,6 WXGA Black T4300 (2.1) 3Gb/ 320Gb/DVD RW/  HD4330/ BT/ Wi-Fi/ Cam/ Reader Linux DU271675509	0	0	0	1	539		0	0	12	
45316	Ноутбук Dell Inspiron 3501 (3501Fi38S2UHD-LBK) 15.6, 1920х1080 (FullHD), антиблікове покриття, WVA,	0	0	0	0	539		0	0	12	
41894	Ноутбук Dell Inspiron 3521 15.6 HD | Core i5-3337U | 6Gb | 750Gb | AMD Radeon HD 7670 1Gb | Win8 | Black | I3521I56750-BLK	0	0	0	0	539		0	0	12	
42094	Ноутбук Dell Inspiron 3521 15.6 HD | Intel Core i3-3217U | 4Gb | 500Gb |  Black | I35345DIL-13	0	0	0	0	539		0	0	12	
42410	Ноутбук Dell Inspiron 3537 15.6 HD | Core i5-4200U | 4Gb | 500Gb | AMD Radeon HD 8670 | 3537i5420045008670	0	0	0	0	539		0	0	12	
42747	Ноутбук Dell Inspiron 3542 15.6  | Intel Pentium-3558U | 4Gb | 500Gb | GT820M 2G| DVD |  Black | I35P45DDL-34	0	0	0	0	539		0	0	12	
42642	Ноутбук Dell Inspiron 3542 15.6 HD | Intel Core i3-4005U | 4Gb | 500Gb | DVD |  Black | I35345DIL-34	0	0	0	0	539		0	0	12	
44689	Ноутбук Dell Inspiron 3552 (I35P45DIW-60) 15.6, HD (1366 х 768), Intel Pentium N3710 (1.6 - 2.56 ГГ	0	0	0	0	539		0	0	12	
44706	Ноутбук Dell Inspiron 3567 (35Hi34H1IHD-LBK) 15.6, HD (1366 х 768), Intel Core i3 7020U (2.3 ГГц),	0	0	0	0	539		0	0	12	
44729	Ноутбук Dell Inspiron 3567 (I315H34H10DIL-7BK) 15.6, HD (1366 х 768), Intel Core i3 7020U (2.3 ГГц)	0	0	0	0	539		0	0	12	
44139	Ноутбук Dell Inspiron 3567 Service Tag: C0FC4F2	0	0	0	0	539		0	0	12	
44705	Ноутбук Dell Inspiron 3573 (I35P41DIL-70) 15.6, HD (1366 х 768), Anti-Glare, Intel Pentium N5000	0	0	0	0	539		0	0	12	
44772	Ноутбук Dell Inspiron 3581 (I35F34H10DIL-7BK) 15.6, FullHD (1920 х 1080), Anti-Glare, 7-th generati	0	0	0	0	539		0	0	12	
45121	Ноутбук Dell Inspiron 3584 (3584Fi34H1HD-WBK) 15.6, FullHD (1920 х 1080), Intel Core i3 7020U (2.3	0	0	0	0	539		0	0	12	
44925	Ноутбук Dell Inspiron 3584 (I3584F34H10NNL-7BK) 15.6, FullHD (1920 х 1080), Anti-Glare, Intel Core	0	0	0	0	539		0	0	12	
45222	Ноутбук Dell Inspiron 3593 (I3558S2NIL-75S) 15.6, FullHD (1920 х 1080), Anti-Glare, Intel Core i5 1	0	0	0	0	539		0	0	12	
45141	Ноутбук Dell Inspiron 3593 (I3593F34H10IL-10BK) 15.6, FullHD (1920 х 1080), Anti-Glare, Intel Core	0	0	0	0	539		0	0	12	
40964	Ноутбук Dell Inspiron 3721 17.3 | Intel Core i7-3537U | 8Gb | 1Tb | Radeon HD8730M 2Gb | Black | DI3721I353781000B	0	0	0	1	539		0	0	12	
41311	Ноутбук Dell Inspiron 3721 17.3 | Intel Pentium 2117U | 4Gb | 500Gb | Black | DI3721P21174500HB	0	0	0	1	539		0	0	12	
41718	Ноутбук Dell Inspiron 3737 17.3 HD+ | Intel i7-4500U | 8Gb | 1Tb | AMD Radeon HD 8870 2Gb | Black | I377810DDL-24	0	0	0	0	539		0	0	12	
44883	Ноутбук Dell Inspiron 3781 (I373810DIL-70B) 17.3, FullHD (1920 х 1080), Anti-Glare, IPS, Intel Core	0	0	0	0	539		0	0	12	
45039	Ноутбук Dell Inspiron 3782 (3782N54H1IHD_LBK) 17.3, HD+ (1600 x 900), Intel Pentium N5000	0	0	0	0	539		0	0	12	
42786	Ноутбук Dell Inspiron 5551 (I55P45DIL-T1) 15.6HD, Intel Pentium N3540 (2.16 ГГц), 4096Mb, 500 GB, D	0	0	0	0	539		0	0	12	
43806	Ноутбук Dell Inspiron 5567 (I557810DDL-63G) 15.6, FullHD (1920 х 1080), Intel Core i7-7500U	0	0	0	0	539		0	0	12	
44599	Ноутбук Dell Inspiron 5567 J2MRTF2	0	0	0	1	539		0	0	12	
39083	Ноутбук Dell Inspiron 5720 17.3 | Intel Core i3-2370M | 4Gb | 500Gb | GT630M 1Gb | Moon Silver	0	0	0	1	539		0	0	12	
40808	Ноутбук Dell Inspiron 5721 17.3 FullHD матовый | i7-3517U | 8Gb | 1Tb | HD8730M 2Gb | Silver | 210-30510blk	0	0	0	1	539		0	0	12	
42095	Ноутбук Dell Inspiron 5737 17.3 HD+ | Intel i7-4500U | 8Gb | 1Tb | AMD Radeon HD8870 2Gb | Silver | I577810DDL-24	0	0	0	0	539		0	0	12	
43024	Ноутбук Dell Inspiron 5758 17.3/Intel Pen 3805U /4/500/DVD/Int/Lin/Silver  I57P45DIL-T1	0	0	0	0	539		0	0	12	
44140	Ноутбук Dell Inspiron 5767 (I57P45DIL-63G) 17.3, HD+ (1600 x 900), Intel Pentium 4415U (2.3 ГГц)	0	0	0	0	539		0	0	12	
44544	Ноутбук Dell Inspiron 5770 (I573810DIL-80B) 17.3, FullHD (1920 х 1080), Intel Core i3 6006U	0	0	0	0	539		0	0	12	
43126	Ноутбук Dell Inspiron 7347	0	0	0	1	539		0	0	12	
43861	Ноутбук Dell Inspiron 7359 2-in-1	0	0	1	0	539		0	1	12	
42779	Ноутбук Dell Inspiron 7520	0	0	0	1			0	0	12	
38937	Ноутбук Dell Inspiron 7520 15.6 FullHD | Core i7-3632QM | 8Gb | 1Tb | GT7730M 2Gb | Blu-Ray | Aluminium | I7520i7081TBDBL-Al	0	0	0	1	539	1149	0	0	12	
44157	Ноутбук DELL Inspiron 7559 I755810NDW-46	0	0	0	1			0	0	12	
41624	Ноутбук Dell Inspiron 7737 17.3 FHD MultiTouch | Intel i7-4500U | 16Gb | 1Tb | GF GT750 2Gb | Silver | Win 8 | I77FT71610DDW-24	0	0	0	1	539		0	0	12	
33008	Ноутбук Dell Inspiron M301Z 13 HD 1366x768/ AMD DualCore K625/ 3Gb/ 320Gb / Radeon 4225/ 210-302306	0	0	0	1	539		0	0	12	
38557	Ноутбук Dell Inspiron M5040 15.6 | AMD DualCore C60 | 2Gb | 320Gb | HD6290 | Black	0	0	0	1	539	1149	0	0	12	
32695	Ноутбук Dell Inspiron N5010 15,6 Core i5-480M/ 2.66GHz/ 4Gb DDR3 1333/ 500GB/ DVD+/-RW	0	0	0	1	539		0	0	12	
36525	Ноутбук Dell Inspiron N5040 (DI5040P62002250B)	0	0	0	1	539		0	0	12	
